transaction_id,ventureid,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,dateoftransaction,timing,currency,remarks,specificationcategory
DR082_T001,DR082,Expenditure,Outlays,5840,,0,,Outfitting,Pound sterling,,Unknown
DR082_T002,DR082,Return,Inset,9760,,0,,Return,Pound sterling,,Unknown
DR083_T001,DR083,Expenditure,Outlays,7136,,0,,Outfitting,Pound sterling,,Unknown
DR083_T002,DR083,Return,Inset,8056,,0,,Return,Pound sterling,,Unknown
DR084_T001,DR084,Expenditure,Outlays,6048,,0,,Outfitting,Pound sterling,,Unknown
DR084_T002,DR084,Return,Inset,8320,,0,,Return,Pound sterling,,Unknown
DR085_T001,DR085,Expenditure,Outlays,6568,,0,,Outfitting,Pound sterling,,Unknown
DR085_T002,DR085,Return,Inset,6816,,0,,Return,Pound sterling,,Unknown
DR086_T001,DR086,Expenditure,Outlays,6136,,0,,Outfitting,Pound sterling,,Unknown
DR086_T002,DR086,Return,Inset,7560,,0,,Return,Pound sterling,,Unknown
DR087_T001,DR087,Expenditure,Outlays,6592,,0,,Outfitting,Pound sterling,,Unknown
DR087_T002,DR087,Return,Inset,5888,,0,,Return,Pound sterling,,Unknown
DR088_T001,DR088,Expenditure,Outlays,3616,,0,,Outfitting,Pound sterling,,Unknown
DR088_T002,DR088,Return,Inset,1936,,0,,Return,Pound sterling,,Unknown
DR089_T001,DR089,Expenditure,Outlays,3872,,0,,Outfitting,Pound sterling,,Unknown
DR089_T002,DR089,Return,Inset,4088,,0,,Return,Pound sterling,,Unknown
DR090_T001,DR090,Expenditure,Outlays,2669,,0,,Outfitting,Pound sterling,,Unknown
DR090_T002,DR090,Return,Inset,3029,,0,,Return,Pound sterling,,Unknown
DR091_T001,DR091,Expenditure,Outlays,2597,,0,,Outfitting,Pound sterling,,Unknown
DR091_T002,DR091,Return,Inset,2803,,0,,Return,Pound sterling,,Unknown
DR092_T001,DR092,Expenditure,Outlays,2765,,0,,Outfitting,Pound sterling,,Unknown
DR092_T002,DR092,Return,Inset,3627,,0,,Return,Pound sterling,,Unknown
DR093_T001,DR093,Expenditure,Outlays,4227,,0,,Outfitting,Pound sterling,,Unknown
DR093_T002,DR093,Return,Inset,4200,,0,,Return,Pound sterling,,Unknown
DR094_T001,DR094,Expenditure,Outlays,3885,,0,,Outfitting,Pound sterling,,Unknown
DR094_T002,DR094,Return,Inset,3731,,0,,Return,Pound sterling,,Unknown
DR095_T001,DR095,Expenditure,Outlays,8124,,0,,Outfitting,Pound sterling,,Unknown
DR095_T002,DR095,Return,Inset,6120,,0,,Return,Pound sterling,,Unknown
DR096_T001,DR096,Expenditure,Outlays,7536,,0,,Outfitting,Pound sterling,,Unknown
DR096_T002,DR096,Return,Inset,8240,,0,,Return,Pound sterling,,Unknown
DR097_T001,DR097,Expenditure,Outlays,2421,,0,,Outfitting,Pound sterling,,Unknown
DR097_T002,DR097,Return,Inset,2893,,0,,Return,Pound sterling,,Unknown
DR098_T001,DR098,Expenditure,Outlays,4317,,0,,Outfitting,Pound sterling,,Unknown
DR098_T002,DR098,Return,Inset,2880,,0,,Return,Pound sterling,,Unknown
DR099_T001,DR099,Expenditure,Outlays,2688,,0,,Outfitting,Pound sterling,,Unknown
DR099_T002,DR099,Return,Inset,2955,,0,,Return,Pound sterling,,Unknown
DR100_T001,DR100,Expenditure,Outlays,8556,,0,,Outfitting,Pound sterling,,Unknown
DR100_T002,DR100,Return,Inset,9066,,0,,Return,Pound sterling,,Unknown
DR101_T001,DR101,Expenditure,"Ship, cargo and outfit",435,,0,1759-09-15,Outfitting,Pound sterling,,Various
DR101_T002,DR101,Expenditure,Insurance,37.95,,0,,Outfitting,Pound sterling,,Insurance
DR101_T003,DR101,Expenditure,Insurance,12.63,,0,,Outfitting,Pound sterling,,Insurance
DR101_T004,DR101,Return,Inset,386.25,,0,1760-08-04,Return,Pound sterling,Estimated from outlays and the 1/8 loss of �390 settled this date.,Unknown
DR102_T001,DR102,Expenditure,Gross outlays,7549,,0,,Outfitting,Pound sterling,,Unknown
DR102_T002,DR102,Return,Bills of exchange,9633,,0,,Return,Pound sterling,,Credit
DR103_T001,DR103,Expenditure,Ship Out,650,,0,,Outfitting,Pound sterling,,Ship
DR103_T002,DR103,Expenditure,Trade cargo costs,3809,,0,,Outfitting,Pound sterling,,Trade cargo
DR103_T003,DR103,Expenditure,Other costs,2111,,0,,Outfitting,Pound sterling,,Various
DR103_T004,DR103,Return,Bills of exchange,4500,,0,,Return,Pound sterling,,Credit
DR104_T001,DR104,Expenditure,Outfit and cargo,8500,,0,,Outfitting,Pound sterling,,
DR105_T001,DR105,Expenditure,Outfit and cargo,3500,,0,,Outfitting,Pound sterling,,
DR106_T001,DR106,Expenditure,Outfit and cargo,5000,,0,,Outfitting,Pound sterling,,
DR107_T001,DR107,Expenditure,Outfit and cargo,5800,,0,,Outfitting,Pound sterling,,
DR108_T001,DR108,Expenditure,Outfit and cargo,5400,,0,,Outfitting,Pound sterling,,
DR109_T001,DR109,Expenditure,Outfit and cargo,7000,,0,,Outfitting,Pound sterling,,
DR110_T001,DR110,Expenditure,Outfit and cargo,8400,,0,,Outfitting,Pound sterling,,
DR111_T001,DR111,Expenditure,Outfit and cargo,5700,,0,,Outfitting,Pound sterling,,
DR112_T001,DR112,Expenditure,Outfit and cargo,5200,,0,,Outfitting,Pound sterling,,
DR113_T001,DR113,Expenditure,Outfit and cargo,8000,,0,,Outfitting,Pound sterling,,
DR114_T001,DR114,Expenditure,Outfit and cargo,6000,,0,,Outfitting,Pound sterling,,
DR115_T001,DR115,Expenditure,Outfit and cargo,5200,,0,,Outfitting,Pound sterling,,
DR116_T001,DR116,Expenditure,Outfit and cargo,3400,,0,,Outfitting,Pound sterling,,
DR117_T001,DR117,Expenditure,Outfit and cargo,10000,,0,,Outfitting,Pound sterling,,
DR118_T001,DR118,Expenditure,Outfit and cargo,5000,,0,,Outfitting,Pound sterling,,
DR119_T001,DR119,Expenditure,Outfit and cargo,5000,,0,,Outfitting,Pound sterling,,
DR120_T001,DR120,Expenditure,Outfit and cargo,4300,,0,,Outfitting,Pound sterling,,
DR121_T001,DR121,Expenditure,Outfit and cargo,5200,,0,,Outfitting,Pound sterling,,
DR122_T001,DR122,Expenditure,Outfit and cargo,5500,,0,,Outfitting,Pound sterling,,
DR123_T001,DR123,Expenditure,Outfit and cargo,4000,,0,,Outfitting,Pound sterling,,
DR124_T001,DR124,Expenditure,Outfit and cargo,5400,,0,,Outfitting,Pound sterling,,
DR125_T001,DR125,Expenditure,Outfit and cargo,6300,,0,,Outfitting,Pound sterling,,
DR126_T001,DR126,Expenditure,Outfit and cargo,5000,,0,,Outfitting,Pound sterling,,
DR127_T001,DR127,Expenditure,Outfit and cargo,7000,,0,,Outfitting,Pound sterling,,
DR128_T001,DR128,Expenditure,Outfit and cargo,4600,,0,,Outfitting,Pound sterling,,
DR129_T001,DR129,Expenditure,Outfit and cargo,5600,,0,,Outfitting,Pound sterling,,
DR130_T001,DR130,Expenditure,Outfit and cargo,4900,,0,,Outfitting,Pound sterling,,
DR131_T001,DR131,Expenditure,Outfit and cargo,3600,,0,,Outfitting,Pound sterling,,
DR132_T001,DR132,Expenditure,Outfit and cargo,2800,,0,,Outfitting,Pound sterling,,
DR133_T001,DR133,Expenditure,Outfit and cargo,4900,,0,,Outfitting,Pound sterling,,
DR134_T001,DR134,Expenditure,Outfit and cargo,5700,,0,,Outfitting,Pound sterling,,
DR135_T001,DR135,Expenditure,Outfit and cargo,5700,,0,,Outfitting,Pound sterling,,
DR136_T001,DR136,Expenditure,Outfit and cargo,5000,,0,,Outfitting,Pound sterling,,
DR137_T001,DR137,Expenditure,Outfit and cargo,4400,,0,,Outfitting,Pound sterling,,
DR138_T001,DR138,Expenditure,Outfit and cargo,5200,,0,,Outfitting,Pound sterling,,
DR139_T001,DR139,Expenditure,Outfit and cargo,6200,,0,,Outfitting,Pound sterling,,
DR140_T001,DR140,Expenditure,Outfit and cargo,7500,,0,,Outfitting,Pound sterling,,
DR141_T001,DR141,Expenditure,Outfit and cargo,4600,,0,,Outfitting,Pound sterling,,
DR142_T001,DR142,Expenditure,Outfit and cargo,3400,,0,,Outfitting,Pound sterling,,
DR143_T001,DR143,Expenditure,Outfit and cargo,4400,,0,,Outfitting,Pound sterling,,
DR144_T001,DR144,Expenditure,Outfit and cargo,7000,,0,,Outfitting,Pound sterling,,
DR145_T001,DR145,Expenditure,Outfit and cargo,5400,,0,,Outfitting,Pound sterling,,
DR146_T001,DR146,Expenditure,Outfit and cargo,5700,,0,,Outfitting,Pound sterling,,
DR147_T001,DR147,Expenditure,Outfit and cargo,6200,,0,,Outfitting,Pound sterling,,
DR148_T001,DR148,Expenditure,Outfit,2083,,0,,Outfitting,Pound sterling,,
DR148_T002,DR148,Expenditure,Trade cargo costs,3818,,0,,Outfitting,Pound sterling,,Trade cargo
DR148_T003,DR148,Expenditure,Ship Out,2400,,0,,Outfitting,Pound sterling,,Ship
DR149_T001,DR149,Expenditure,Total investments,1209,,0,,Outfitting,Pound sterling,,
DR150_T001,DR150,Expenditure,Outfit and cargo,2482,,0,,Outfitting,Pound sterling,,
DR151_T001,DR151,Expenditure,Outfit,2853,,0,,Outfitting,Pound sterling,,
DR151_T002,DR151,Return,Bills of exchange,11525,,0,,Return,Pound sterling,,Credit
DR152_T001,DR152,Return,Proceeds of slave sales,10640,,0,,Return,Pound sterling,,Slave sale
DR153_T001,DR153,Return,Proceeds of slave sales,13003,,0,,Return,Pound sterling,,Slave sale
DR154_T001,DR154,Return,Bills of exchange,1444,,0,,Return,Pound sterling,,Credit
DR155_T001,DR155,Expenditure,Trade cargo costs,800,,0,,Outfitting,Pound sterling,,Trade cargo
DR156_T001,DR156,Return,Proceeds of slave sales,3958,,0,,Return,Pound sterling,,Slave sale
DR157_T001,DR157,Return,Proceeds of slave sales,15000,,0,,Return,Pound sterling,,Slave sale
DR158_T001,DR158,Expenditure,Outfitting and insurance,164,,0,,Outfitting,Pound sterling,,
DR158_T002,DR158,Return,Remittances,1762,,0,,Return,Pound sterling,,
DR158_T003,DR158,Expenditure,Inset charges,487,,0,,Return,Pound sterling,,
DR159_T001,DR159,Return,Bills of exchange,5740,,0,,Return,Pound sterling,,Credit
DR160_T001,DR160,Expenditure,Outfit and cargo,811,,0,,Outfitting,Pound sterling,,
DR161_T001,DR161,Expenditure,Trade cargo costs,2666,,0,,Outfitting,Pound sterling,,Trade cargo
DR161_T002,DR161,Return,Bills of exchange,3898,,0,,Outfitting,Pound sterling,,Credit
DR161_T003,DR161,Return,Goods imported,1929,,0,,Outfitting,Pound sterling,,
DR162_T001,DR162,Expenditure,Trade cargo costs,9548,,0,,Outfitting,Pound sterling,,Trade cargo
DR163_T001,DR163,Return,Bills of exchange,3321,,0,,Return,Pound sterling,,Credit
DR163_T002,DR163,Return,Goods imported,1085,,0,,Return,Pound sterling,,
DR163_T003,DR163,Expenditure,Inset charges,875,,0,,Return,Pound sterling,,
DR164_T001,DR164,Expenditure,Outfit and cargo,344,,0,,Outfitting,Pound sterling,,
DR164_T002,DR164,Expenditure,Ship Out,168,,0,,Outfitting,Pound sterling,,Ship
DR165_T001,DR165,Expenditure,Outfit,487,,0,,Outfitting,Pound sterling,,
DR165_T002,DR165,Expenditure,Ship Out,169,,0,,Outfitting,Pound sterling,,Ship
DR166_T001,DR166,Expenditure,Total investments,955,,0,,Outfitting,Pound sterling,,
DR167_T001,DR167,Expenditure,Ship purchase,735,,0,,Outfitting,Pound sterling,,
DR167_T002,DR167,Expenditure,Outfitting,866,,0,,Outfitting,Pound sterling,,Outfitting
DR167_T003,DR167,Expenditure,Outfitting,348,,0,,Outfitting,Pound sterling,,Outfitting
DR167_T004,DR167,Expenditure,Trade cargo costs,2312,,0,,Outfitting,Pound sterling,,Trade cargo
DR168_T001,DR168,Expenditure,Trade cargo costs,7754,,0,,Outfitting,Pound sterling,,Trade cargo
DR168_T002,DR168,Return,Bills of exchange,7934,,0,,Return,Pound sterling,,Credit
DR168_T003,DR168,Expenditure,Inset charges,460,,0,,Return,Pound sterling,,
DR168_T004,DR168,Return,Ship in,1650,,0,,Return,Pound sterling,,
DR169_T001,DR169,Expenditure,Ship purchase,200,,0,,Outfitting,Pound sterling,,
DR170_T001,DR170,Expenditure,Trade cargo costs,4512,,0,,Outfitting,Pound sterling,,Trade cargo
DR171_T001,DR171,Expenditure,Ship purchase,1000,,0,,Outfitting,Pound sterling,,
DR172_T001,DR172,Expenditure,Trade cargo costs,7554,,0,,Outfitting,Pound sterling,,Trade cargo
DR172_T002,DR172,Expenditure,Outfit,3262,,0,,Outfitting,Pound sterling,,
DR173_T001,DR173,Expenditure,Total investments,10651,,0,,Outfitting,Pound sterling,,
DR174_T001,DR174,Expenditure,Total investments,10670,,0,,Outfitting,Pound sterling,,
DR175_T001,DR175,Expenditure,Ship and outfit,715,,0,,Outfitting,Pound sterling,,Unknown
DR176_T001,DR176,Expenditure,Outfit,92,,0,,Outfitting,Pound sterling,,
DR177_T001,DR177,Expenditure,Total investments,5259,,0,,Outfitting,Pound sterling,,
DR177_T002,DR177,Return,Proceeds of slave sales,3197,,0,,Return,Pound sterling,,Slave sale
DR178_T001,DR178,Expenditure,Total investments,16120,,0,,Outfitting,Pound sterling,,
DR179_T001,DR179,Expenditure,Total investments,5313,,0,,Outfitting,Pound sterling,,
DR180_T001,DR180,Expenditure,Total investments,19204,,0,,Outfitting,Pound sterling,,
DR181_T001,DR181,Expenditure,Total investments,8690,,0,,Outfitting,Pound sterling,,
DR182_T001,DR182,Expenditure,Total investments,6824,,0,,Outfitting,Pound sterling,,
DR183_T001,DR183,Expenditure,Total investments,7258,,0,,Outfitting,Pound sterling,,
DR184_T001,DR184,Expenditure,Ship and outfit,163,,0,,Outfitting,Pound sterling,,Unknown
DR185_T001,DR185,Expenditure,Trade cargo costs,5804,,0,,Outfitting,Pound sterling,,Trade cargo
DR186_T001,DR186,Expenditure,Ship and outbound cargo,8000,,0,,Outfitting,Pound sterling,,
DR186_T002,DR186,Expenditure,Insurance,320,,0,1722-09-13,Outfitting,Pound sterling,,Insurance
DR187_T001,DR187,Expenditure,Ship and outbound cargo,6500,,0,,Outfitting,Pound sterling,,
DR187_T002,DR187,Expenditure,Insurance,422.5,,0,1724-12-04,Outfitting,Pound sterling,,Insurance
DR188_T001,DR188,Expenditure,Ship and outbound cargo,4500,,0,,Outfitting,Pound sterling,,
DR188_T002,DR188,Expenditure,Insurance,382.5,,0,1724-12-04,Outfitting,Pound sterling,,Insurance
DR189_T001,DR189,Expenditure,Ship and outbound cargo,3500,,0,,Outfitting,Pound sterling,,
DR190_T001,DR190,Expenditure,Ship and outbound cargo,5000,,0,,Outfitting,Pound sterling,,
DR191_T001,DR191,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
DR192_T001,DR192,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
DR193_T001,DR193,Expenditure,Ship and outbound cargo,9000,,0,,Outfitting,Pound sterling,,
DR194_T001,DR194,Expenditure,Ship and outbound cargo,2500,,0,,Outfitting,Pound sterling,,
DR195_T001,DR195,Expenditure,Ship and outbound cargo,6500,,0,,Outfitting,Pound sterling,,
DR196_T001,DR196,Expenditure,Ship and outbound cargo,1600,,0,,Outfitting,Pound sterling,,
DR197_T001,DR197,Expenditure,Ship and outbound cargo,7000,,0,,Outfitting,Pound sterling,,
DR198_T001,DR198,Expenditure,Ship and outbound cargo,4000,,0,,Outfitting,Pound sterling,,
DR199_T001,DR199,Expenditure,Ship and outbound cargo,6000,,0,,Outfitting,Pound sterling,,
DR200_T001,DR200,Expenditure,Ship and outbound cargo,6000,,0,,Outfitting,Pound sterling,,
DR201_T001,DR201,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
DR202_T001,DR202,Expenditure,Ship and outbound cargo,9000,,0,,Outfitting,Pound sterling,,
DR203_T001,DR203,Expenditure,Ship and outbound cargo,4500,,0,,Outfitting,Pound sterling,,
DR204_T001,DR204,Expenditure,Outbound cargo,2380,,0,,Outfitting,Pound sterling,,
DR205_T001,DR205,Expenditure,Ship,800,,0,,Outfitting,Pound sterling,,
DR206_T001,DR206,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
DR207_T001,DR207,Expenditure,Ship and outbound cargo,12000,,0,,Outfitting,Pound sterling,,
DR207_T002,DR207,Expenditure,Insurance,240,,0,,Outfitting,Pound sterling,,Insurance
DR208_T001,DR208,Expenditure,Ship and outbound cargo,12000,,0,,Outfitting,Pound sterling,,
DR209_T001,DR209,Expenditure,Ship,185,,0,,Outfitting,Pound sterling,,
DR210_T001,DR210,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
DR211_T001,DR211,Expenditure,Ship and outbound cargo,4000,,0,,Outfitting,Pound sterling,,
DR212_T001,DR212,Expenditure,Ship and outbound cargo,10000,,0,,Outfitting,Pound sterling,,
GD001_T001,GD001,Expenditure,Not specified,12235.77916667,,,1764,Outfitting,Livres tournois,,Unspecified in source
GD001_T002,GD001,Expenditure,Not specified,654.85416667,,,1764,After outfitting,Livres tournois,,Unspecified in source
GD001_T003,GD001,Expenditure,Not specified,17279.7875,,,1765,Outfitting,Livres tournois,,Unspecified in source
GD001_T004,GD001,Expenditure,Not specified,1228.62916667,,,1765,After outfitting,Livres tournois,,Unspecified in source
GD001_T005,GD001,Expenditure,Not specified,16373.70416667,,,1767,Outfitting,Livres tournois,,Unspecified in source
GD001_T006,GD001,Expenditure,Not specified,1757.69166667,,,1767,After outfitting,Livres tournois,,Unspecified in source
GD001_T007,GD001,Expenditure,Not specified,18666.17916667,,,1769,Outfitting,Livres tournois,,Unspecified in source
GD001_T008,GD001,Expenditure,Not specified,3055.52083333,,,1769,After outfitting,Livres tournois,,Unspecified in source
GD001_T009,GD001,Return,Not specified,2929.41666667,,,1766-04-12,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T010,GD001,Return,Not specified,3310.4375,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T011,GD001,Return,Not specified,360.925,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T012,GD001,Return,Not specified,794.375,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T013,GD001,Return,Not specified,2279.97916667,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T014,GD001,Return,Not specified,229.73333333,,,1767-05-27,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T015,GD001,Return,Not specified,2484.4375,,,1768-05-17,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T016,GD001,Return,Not specified,599.74583333,,,1768-05-17,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T017,GD001,Return,Not specified,269.26666667,,,1768-05-18,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T018,GD001,Return,Not specified,1101.88333333,,,1769-05-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T019,GD001,Return,Not specified,301.02083333,,,1769-07-14,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T020,GD001,Return,Not specified,336.32916667,,,1769-07-14,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
GD001_T021,GD001,Return,Not specified,105.15,,,1772-12-22,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers,Unspecified in source
